gap_id,timestamp_before,timestamp_after,duration_minutes,estimated_missing_m15_timestamps,is_grid_aligned_interval,crosses_utc_date,weekday_before,weekday_after,preliminary_category,classification_reason
1009,2023-04-30T22:45:00Z,2023-05-01T00:00:00Z,75.0,4,True,True,Sunday,Monday,unclassified,interval does not satisfy the configured descriptive category rules
1010,2023-05-01T10:45:00Z,2023-05-01T13:00:00Z,135.0,8,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1011,2023-05-01T14:45:00Z,2023-05-01T17:00:00Z,135.0,8,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1012,2023-05-01T18:45:00Z,2023-05-01T21:00:00Z,135.0,8,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1013,2023-05-01T22:45:00Z,2023-05-02T00:00:00Z,75.0,4,True,True,Monday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
1014,2023-05-02T09:45:00Z,2023-05-02T11:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1015,2023-05-02T11:45:00Z,2023-05-02T13:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1016,2023-05-02T13:45:00Z,2023-05-02T15:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1017,2023-05-02T15:45:00Z,2023-05-02T17:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1018,2023-05-02T17:45:00Z,2023-05-02T19:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1019,2023-05-02T19:45:00Z,2023-05-02T21:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1020,2023-05-02T21:45:00Z,2023-05-02T23:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1021,2023-05-03T10:45:00Z,2023-05-03T12:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1022,2023-05-03T12:45:00Z,2023-05-03T14:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1023,2023-05-03T14:45:00Z,2023-05-03T16:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1024,2023-05-03T16:45:00Z,2023-05-03T18:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1025,2023-05-03T18:45:00Z,2023-05-03T20:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1026,2023-05-03T20:45:00Z,2023-05-03T22:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1027,2023-05-03T22:45:00Z,2023-05-04T00:00:00Z,75.0,4,True,True,Wednesday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
1028,2023-05-04T09:45:00Z,2023-05-04T11:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1029,2023-05-04T11:45:00Z,2023-05-04T13:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1030,2023-05-04T13:45:00Z,2023-05-04T15:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1031,2023-05-04T15:45:00Z,2023-05-04T17:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1032,2023-05-04T17:45:00Z,2023-05-04T19:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1033,2023-05-04T19:45:00Z,2023-05-04T21:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1034,2023-05-04T22:45:00Z,2023-05-05T00:00:00Z,75.0,4,True,True,Thursday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
1035,2023-05-05T10:45:00Z,2023-05-05T12:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1036,2023-05-05T12:45:00Z,2023-05-05T14:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1037,2023-05-05T14:45:00Z,2023-05-05T16:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1038,2023-05-05T16:45:00Z,2023-05-05T18:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1039,2023-05-05T18:45:00Z,2023-05-05T20:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1040,2023-05-05T20:45:00Z,2023-05-07T22:00:00Z,2955.0,196,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
1041,2023-05-07T22:45:00Z,2023-05-08T00:00:00Z,75.0,4,True,True,Sunday,Monday,unclassified,interval does not satisfy the configured descriptive category rules
1042,2023-05-08T10:45:00Z,2023-05-08T12:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1043,2023-05-08T12:45:00Z,2023-05-08T14:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1044,2023-05-08T14:45:00Z,2023-05-08T16:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1045,2023-05-08T16:45:00Z,2023-05-08T18:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1046,2023-05-08T18:45:00Z,2023-05-08T20:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1047,2023-05-08T20:45:00Z,2023-05-08T22:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1048,2023-05-08T22:45:00Z,2023-05-09T00:00:00Z,75.0,4,True,True,Monday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
1049,2023-05-09T10:45:00Z,2023-05-09T12:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1050,2023-05-09T12:45:00Z,2023-05-09T14:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1051,2023-05-09T14:45:00Z,2023-05-09T16:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1052,2023-05-09T16:45:00Z,2023-05-09T18:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1053,2023-05-09T18:45:00Z,2023-05-09T20:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1054,2023-05-09T20:45:00Z,2023-05-09T22:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1055,2023-05-09T22:45:00Z,2023-05-10T00:00:00Z,75.0,4,True,True,Tuesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
1056,2023-05-10T10:45:00Z,2023-05-10T12:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1057,2023-05-10T12:45:00Z,2023-05-10T14:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1058,2023-05-10T14:45:00Z,2023-05-10T16:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1059,2023-05-10T16:45:00Z,2023-05-10T18:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1060,2023-05-10T18:45:00Z,2023-05-10T20:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1061,2023-05-10T20:45:00Z,2023-05-10T23:00:00Z,135.0,8,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1062,2023-05-11T09:45:00Z,2023-05-11T11:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1063,2023-05-11T11:45:00Z,2023-05-11T13:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1064,2023-05-11T14:45:00Z,2023-05-11T17:00:00Z,135.0,8,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1065,2023-05-11T18:45:00Z,2023-05-11T21:00:00Z,135.0,8,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1066,2023-05-11T21:45:00Z,2023-05-11T23:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1067,2023-05-12T09:45:00Z,2023-05-12T11:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1068,2023-05-12T12:45:00Z,2023-05-12T15:00:00Z,135.0,8,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1069,2023-05-12T16:45:00Z,2023-05-12T19:00:00Z,135.0,8,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1070,2023-05-12T20:45:00Z,2023-05-14T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
1071,2023-05-14T21:45:00Z,2023-05-14T23:00:00Z,75.0,4,True,False,Sunday,Sunday,unclassified,interval does not satisfy the configured descriptive category rules
1072,2023-05-15T10:45:00Z,2023-05-15T12:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1073,2023-05-15T12:45:00Z,2023-05-15T14:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1074,2023-05-15T14:45:00Z,2023-05-15T17:00:00Z,135.0,8,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1075,2023-05-15T18:45:00Z,2023-05-15T21:00:00Z,135.0,8,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1076,2023-05-16T09:45:00Z,2023-05-16T11:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
